Teks Berita,Label,Sumber
Menyesatkan: Video Konvoi Motor Jelang Demonstrasi 27 Agustus 2026,Hoax,Tempo Cek Fakta
Keliru: Penemuan Dolar Hasil Korupsi Raja Juli di Lokasi Gempa NTT,Hoax,Tempo Cek Fakta
Keliru: Video Presiden Prabowo Mempromosikan Motor Murah Rp 600 Ribu,Hoax,Tempo Cek Fakta
Menyesatkan: Video Pasukan Baret Merah Amankan Demo 27 Agustus,Hoax,Tempo Cek Fakta
Keliru: Empat Buldoser Diturunkan ke Gedung DPR RI untuk Halau Demonstran di Senayan,Hoax,Tempo Cek Fakta
Keliru: Foto Rekaman Drone Aksi Demonstrasi 27 Agustus 2026 di Jakarta,Hoax,Tempo Cek Fakta
Keliru: Video Supriyono alias Botok Mengumumkan Pembatalan Unjuk Rasa Warga Pati,Hoax,Tempo Cek Fakta
Menyesatkan: Video Massa Berkumpul di Monas untuk Unjuk Rasa 27 Agustus 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Foto Anies Baswedan Ikut Unjuk Rasa BEM UI,Hoax,Tempo Cek Fakta
Menyesatkan: Video Persiapan Warga Pati Unjuk Rasa di Jakarta pada 27 Agustus 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Video Iring-iringan Bus Demonstran dari Berbagai Wilayah Menuju Jakarta,Hoax,Tempo Cek Fakta
Menyesatkan: Video Gubernur Jabar Dedi Mulyadi Bagikan Uang Rp 10 Juta di NTT,Hoax,Tempo Cek Fakta
Menyesatkan: Video Erupsi Gunung Lewotobi Laki-laki Setinggi 10 Km Pascagempa NTT,Hoax,Tempo Cek Fakta
Keliru: Video Remaja 14 Tahun Diadili di Pengadilan AS karena Memalsukan Identitas,Hoax,Tempo Cek Fakta
"Keliru: Tsunami di Mamuju Setelah Gempa Berkekuatan M7,7",Hoax,Tempo Cek Fakta
Keliru: Vaksinasi Bagian dari Agenda Transhumanisme,Hoax,Tempo Cek Fakta
Keliru: Imunisasi HPV Tidak Diperlukan karena Angka Kanker Serviks Diklaim Rendah,Hoax,Tempo Cek Fakta
Keliru: Vaksin Dengue Berbasis mRNA Mengandung Cip dan Dapat Mengubah DNA,Hoax,Tempo Cek Fakta
Keliru: Video Rumah Ambruk Akibat Gempa di NTT,Hoax,Tempo Cek Fakta
Menyesatkan: Erupsi Gunung Ibu dan Gempa Besar di NTT Saling Terkait,Hoax,Tempo Cek Fakta
Keliru: Video Tentara Amerika Masuk Wilayah Iran,Hoax,Tempo Cek Fakta
Keliru: Fenomena Langit Merah di NTT setelah Gempa Bumi,Hoax,Tempo Cek Fakta
Keliru: Video Warga NTT Menyaksikan Gelombang Tsunami dari Bukit,Hoax,Tempo Cek Fakta
Keliru: Puluhan Tentara Israel Ditangkap Iran di Selat Hormuz,Hoax,Tempo Cek Fakta
"Keliru: Video Tsunami di NTT Setelah Gempa M 7,7",Hoax,Tempo Cek Fakta
Keliru: Populasi LGBT Diperbanyak untuk Memperluas Pasar Obat ARV,Hoax,Tempo Cek Fakta
Menyesatkan: Prabowo Terima Pinjaman Asing untuk Biayai MBG dan KDMP,Hoax,Tempo Cek Fakta
Menyesatkan: Konten Bendera Merah Putih Robek di Monas Jelang HUT ke-81 RI,Hoax,Tempo Cek Fakta
Keliru: Foto-foto Kecelakaan Pesawat Jemaah Umrah,Hoax,Tempo Cek Fakta
Keliru: Rektor Universitas Gadjah Mada Ditangkap karena Ijazah Palsu Jokowi,Hoax,Tempo Cek Fakta
Menyesatkan: Konten Demonstrasi Mahasiswa Bulan Agustus 2026 di Meta,Hoax,Tempo Cek Fakta
Keliru: Rektor UGM Mundur Setelah Akui Ijazah Palsu Jokowi,Hoax,Tempo Cek Fakta
Menyesatkan: Amerika Serikat Darurat Pangan karena Tak Memiliki Food Estate,Hoax,Tempo Cek Fakta
Menyesatkan: Ramuan Ketumbar Menyembuhkan Sakit Jantung tanpa Obat,Hoax,Tempo Cek Fakta
Keliru: Pemerintah Resmi Hapus Bansos dan BPJS Demi Biayai MBG,Hoax,Tempo Cek Fakta
Menyesatkan: Video Penggusuran Lahan untuk Koperasi Desa Merah Putih,Hoax,Tempo Cek Fakta
Menyesatkan: Video Penggerebekan Markas Pendengung yang Menyerang MBG,Hoax,Tempo Cek Fakta
Keliru: Menag Nasaruddin Umar Sebut Korupsi Boleh asal Sesuai Syariat,Hoax,Tempo Cek Fakta
Menyesatkan: Rekaman CCTV Pencuri Ayam sebelum Diamuk Massa,Hoax,Tempo Cek Fakta
Keliru: Penemuan Candi Layang Peninggalan Mataram Kuno di Jawa Tengah,Hoax,Tempo Cek Fakta
Keliru: Mahfud MD Tawarkan Bantuan Uang Tunai,Hoax,Tempo Cek Fakta
Keliru: Vaksin Modern Membuat Sel Normal jadi Pabrik Antibodi,Hoax,Tempo Cek Fakta
Menyesatkan: Ibu di Indramayu Sewa Pembunuh untuk Habisi Anaknya karena LGBT,Hoax,Tempo Cek Fakta
Keliru: Warga bakar SPBU sebagai Protes Aturan Baru Isi BBM,Hoax,Tempo Cek Fakta
Keliru: LGBT Penyebab Lonjakan Kasus HIV/AIDS,Hoax,Tempo Cek Fakta
Keliru: Presiden Prabowo Lantik Mahfud MD sebagai Jaksa Agung,Hoax,Tempo Cek Fakta
Keliru: Video Empat Pemerkosa Digantung di India,Hoax,Tempo Cek Fakta
Keliru: Foto Pasien HPV Dikaitkan dengan LGBTQ,Hoax,Tempo Cek Fakta
Keliru: Tautan Aktivasi Pinjaman Kredit Digital Paylater,Hoax,Tempo Cek Fakta
Keliru: Foto-foto Gubernur BI Memukul Najwa Shihab di Studio TV,Hoax,Tempo Cek Fakta
Keliru: Nasi Dihangatkan 6 Jam Lebih Memicu Kanker dan Diabetes,Hoax,Tempo Cek Fakta
Keliru: Ustaz Nasihin Beri Bantuan Uang lewat WhatsApp,Hoax,Tempo Cek Fakta
Keliru: Nagita Slavina dan Rans Entertainment Tawarkan Bantuan Rp 50 Juta,Hoax,Tempo Cek Fakta
Menyesatkan: Foto SBY Dirawat di Rumah Sakit Awal Juli 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Video Letusan Anak Krakatau yang Direkam di Atas Kapal,Hoax,Tempo Cek Fakta
Menyesatkan: Video Pendeta Hindu India Jatuh dari Tebing demi Buktikan Bisa Terbang,Hoax,Tempo Cek Fakta
Menyesatkan: FIFA Ubah Pertandingan Iran-Mesir Jadi Perayaan LGBTQ,Hoax,Tempo Cek Fakta
Keliru: Laser Merah Sinari Venezuela Sebelum Gempa Beruntun 24 Juni 2026,Hoax,Tempo Cek Fakta
Keliru: Video Tsunami di Pesisir Gunungkidul Juli 2026,Hoax,Tempo Cek Fakta
Keliru: Tautan Pendaftaran Dana Kesejahteraan Pensiunan 2026,Hoax,Tempo Cek Fakta
Keliru: Video Gedung Roboh akibat Gempa Venezuela,Hoax,Tempo Cek Fakta
Menyesatkan: Video Lampu Lalu Lintas Meleleh karena Panas Ekstrem di Eropa,Hoax,Tempo Cek Fakta
Keliru: Klaim Pemadaman Listrik Bertujuan Mengembangkan Bakteri Vaksin,Hoax,Tempo Cek Fakta
Keliru: Gunung Api Bawah Laut di Amerika dan Jepang akan Meletus Bersamaan,Hoax,Tempo Cek Fakta
Sebagian Benar: Roy Suryo cs Dibebaskan dalam Kasus Ijazah Jokowi,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta sebagai Alat Kontrol Elite Global dan Kedok untuk Bisnis,Hoax,Tempo Cek Fakta
Keliru: LGBTQ adalah Agenda Depopulasi Elit Global,Hoax,Tempo Cek Fakta
Keliru: Video Raffi Ahmad Bagi-Bagi Modal Usaha Rp50 Juta,Hoax,Tempo Cek Fakta
Keliru: Tautan Pendaftaran Program Digitalisasi Bansos 2026,Hoax,Tempo Cek Fakta
Sebagian Benar: Video Penonton Menerobos Lapangan demi Kibarkan Bendera Palestina saat Piala Dunia 2026,Hoax,Tempo Cek Fakta
Keliru: Video Perwira Iran Hancurkan Fasilitas Milik Israel,Hoax,Tempo Cek Fakta
Keliru: Video Pendaki Jatuh di Tebing Gunung Rinjani,Hoax,Tempo Cek Fakta
Menyesatkan: Pertamina Akan Hapus Pertalite Pada 2027,Hoax,Tempo Cek Fakta
Keliru: Pigai Menolak Dukung Iran karena Israel Memiliki Kedaulatan Sejati,Hoax,Tempo Cek Fakta
Keliru: Ramuan Mentimun hingga Air Kelapa Bisa Mencegah Kerusakan Ginjal,Hoax,Tempo Cek Fakta
Keliru: Poster PLN Umumkan Pemadaman Listrik Serentak Jawa-Bali pada 22-24 Juni 2026,Hoax,Tempo Cek Fakta
Keliru: Klaim Video Parade Militer Iran Bersiap Lawan Israel-AS,Hoax,Tempo Cek Fakta
Keliru: Video Suporter Aljazair Teriakkan Ujaran Kebencian ke Messi,Hoax,Tempo Cek Fakta
Keliru: Tautan Pendaftaran Petani Milenial 2026,Hoax,Tempo Cek Fakta
Keliru: Menteri ESDM Bahlil Lahadalia Turunkan Harga Pertamax Jadi Rp 10.500,Hoax,Tempo Cek Fakta
Menyesatkan: Warna Ikon Profil WhatsApp Menandakan Status Blokir,Hoax,Tempo Cek Fakta
Keliru: Tautan Pendaftaran Bantuan Benih Ikan Dinas Perikanan dan KKP,Hoax,Tempo Cek Fakta
Keliru: Tautan Pendaftaran Bantuan Alat Pertanian APBN 2026,Hoax,Tempo Cek Fakta
Keliru: Presiden Prabowo Setop Makan Bergizi Gratis pada Juni 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Narasi Indonesia Kendalikan Harga Beras Dunia,Hoax,Tempo Cek Fakta
Keliru: Pemadaman Listrik Selama 9 Hari Mulai 18 Juli,Hoax,Tempo Cek Fakta
Menyesatkan: Ekspor Satu Pintu Efektif Melawan Oligarki Internasional Singapura,Hoax,Tempo Cek Fakta
Keliru: Uang Rupiah Baru Bergambar Prabowo-Gibran yang Diperkenalkan Juni 2026,Hoax,Tempo Cek Fakta
Keliru: Pendaftaran Voucher BBM Gratis 2026 Melalui DM,Hoax,Tempo Cek Fakta
Menyesatkan: Rupiah Harus Melemah agar Indonesia Maju,Hoax,Tempo Cek Fakta
Menyesatkan: Kemarau Panjang Tak Akan Ganggu Stok Beras Indonesia,Hoax,Tempo Cek Fakta
Sebagian Benar: Air Rebusan Daun Kumis Kucing dan Keji Beling Bisa Meluruhkan Batu Ginjal,Hoax,Tempo Cek Fakta
Menyesatkan: Diabetes Tipe 1 Dan 2 Bisa Sembuh Tanpa Obat,Hoax,Tempo Cek Fakta
"Keliru: Ramuan Biji Mangga, Kalonji, dan Lada Menyembuhkan Batu Ginjal",Hoax,Tempo Cek Fakta
Keliru: Video Petani Thailand Demonstrasi Setelah Indonesia Swasembada Beras,Hoax,Tempo Cek Fakta
Menyesatkan: Blackout Sumatera Direkayasa Untuk Memuluskan Penyelundupan Bahan Baku Nuklir di Kepri,Hoax,Tempo Cek Fakta
Keliru: Indonesia Jual Beras ke Malaysia Rp 10.000,Hoax,Tempo Cek Fakta
Keliru: Indonesia Meninggalkan US$ untuk Memperkuat Rupiah,Hoax,Tempo Cek Fakta
Keliru: Foto Presiden Suriah Lepas Sepatu Saat Bertemu Trump,Hoax,Tempo Cek Fakta
Keliru: Klaim Komnas HAM dan Natalius Pigai Desak Iran Tinggalkan Selat Hormuz,Hoax,Tempo Cek Fakta
Keliru: Rupiah Sengaja Dilemahkan oleh Bank Indonesia,Hoax,Tempo Cek Fakta
Menyesatkan: Klaim Pijat Jari Sembuhkan Penyakit Tanpa Obat,Hoax,Tempo Cek Fakta
Keliru: Ramuan Pemutih Gigi dalam 2 Menit,Hoax,Tempo Cek Fakta
Menyesatkan: Virus Hanta Tidak Menular AntarManusia dan Vaksinnya telah Dipatenkan Sejak 2022,Hoax,Tempo Cek Fakta
Keliru: Episode The Simpsons Memprediksi Infeksi Virus Hanta,Hoax,Tempo Cek Fakta
Menyesatkan: Pandemi Virus Hanta 2026 Telah Diprediksi Sejak 2022,Hoax,Tempo Cek Fakta
Keliru: Klaim Virus Hanta sebagai Senjata Biologis AS dalam Film The X-Files,Hoax,Tempo Cek Fakta
Keliru: Klaim Virus Hanta adalah Konspirasi Seperti Covid-19,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta Jenis Andes adalah Virus yang Baru Ditebar,Hoax,Tempo Cek Fakta
Menyesatkan: Virus Hanta Hanya Pengalihan Kasus Pornografi Kru Disney,Hoax,Tempo Cek Fakta
Menyesatkan: Klaim Moderna Siapkan Vaksin Sejak 2023 demi Rekayasa Virus Hanta,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta telah Direncanakan dan Tertulis dalam Epstein Files,Hoax,Tempo Cek Fakta
Keliru: Klaim WHO Sebut Virus Hanta untuk Promosikan Vaksin Massal Anak,Hoax,Tempo Cek Fakta
Keliru: Istilah Virus Hanta Berasal dari Bahasa Ibrani yang Berarti Pembohong,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta adalah Pandemi COVID-19 Jilid II,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta adalah Proyek Organisasi Kesehatan dan Perusahaan Farmasi,Hoax,Tempo Cek Fakta
Keliru: Video Rekayasa Protokol Penanganan Pasien Virus Hanta,Hoax,Tempo Cek Fakta
Menyesatkan: Video Rekayasa Virus Hanta di Kapal Pesiar MV Hondius,Hoax,Tempo Cek Fakta
Keliru: Wabah Virus Besar Terjadi Setiap Enam Tahun,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta Bagian Dari Agenda PBB 2030,Hoax,Tempo Cek Fakta
Keliru: Video Rekayasa Penanganan Pasien Virus Hanta,Hoax,Tempo Cek Fakta
Keliru: Dokumen Penolakan Warga Palestina Masuk Indonesia dari Imigrasi,Hoax,Tempo Cek Fakta
Keliru: Klaim Cypri Dale Akui Film Pesta Babi Didanai Asing,Hoax,Tempo Cek Fakta
Keliru: Virus Hanta Bagian dari Agenda Great Reset 2030,Hoax,Tempo Cek Fakta
Menyesatkan: Singapura Tantang Indonesia Perang Setelah Batalkan Pesanan BBM,Hoax,Tempo Cek Fakta
Keliru: Tautan Bagi-Bagi Saldo DANA 500 Ribu Rupiah,Hoax,Tempo Cek Fakta
Keliru: Prabowo Segel Selat Malaka dan Memicu Kemarahan Anwar Ibrahim,Hoax,Tempo Cek Fakta
Keliru: Pengumuman BSI Matikan Sistem pada 13-17 Mei 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Video Perang Indonesia Melawan Israel,Hoax,Tempo Cek Fakta
Keliru: Narasi Agenda Nonton Bareng Film Pesta Babi Hanya Hoaks,Hoax,Tempo Cek Fakta
Menyesatkan: Klaim Hujan Deras Iran Akibat Penghancuran Radar Amerika dan Israel,Hoax,Tempo Cek Fakta
Keliru: Kim Jong Un Kirim Lima Kapal Perang Bersenjata Nuklir ke Iran,Hoax,Tempo Cek Fakta
Keliru: Buah Persik Bisa Menyembuhkan Kebutaan,Hoax,Tempo Cek Fakta
Keliru: Video Iran Tampilkan Tentara Israel yang Ditawan,Hoax,Tempo Cek Fakta
Sebagian Benar: Video Bom Sejjil Iran Menembus Bunker IDF,Hoax,Tempo Cek Fakta
Keliru: Video Turki Pamerkan Rudal Berdaya Jangkau 5.500 Kilometer,Hoax,Tempo Cek Fakta
Menyesatkan: Menag Minta Warga Setor Dana Kurban ke Baznas,Hoax,Tempo Cek Fakta
"Keliru: Prabowo Diundang Jembatani Dialog Iran, Amerika, dan Israel",Hoax,Tempo Cek Fakta
Menyesatkan: Gurun Pasir Iran Banjir Akibat Hancurnya Radar AS,Hoax,Tempo Cek Fakta
Sebagian Benar: Konsumsi Garam Menghilangkan Migrain,Hoax,Tempo Cek Fakta
Keliru: Putin Sindir Negara Muslim yang Tak Bela Iran dan Palestina,Hoax,Tempo Cek Fakta
Keliru: Tes PCR Disebut Penipuan untuk Menciptakan Ilusi Virus,Hoax,Tempo Cek Fakta
"Keliru: Jahe, Kunyit, Kencur, dan Serai Bersihkan Paru-paru dari Asap Rokok",Hoax,Tempo Cek Fakta
KELIRU: Video Ratusan Kapal Perang Prancis untuk Buka Selat Hormuz,Hoax,Tempo Cek Fakta
Keliru: Menteri Agama Kecewa Masyarakat Tak Dukung Dana Rp 1.000 Triliun,Hoax,Tempo Cek Fakta
Keliru: Jusuf Kalla Wafat Setelah Empat Hari Dirawat,Hoax,Tempo Cek Fakta
Menyesatkan: Video-video Gempa dan Tsunami Jepang 20 April 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Lele Pemicu Lonjakan Gagal Ginjal Kronis,Hoax,Tempo Cek Fakta
Keliru: Industri Vaksin Sengaja Membuat Anak Sakit demi Keuntungan,Hoax,Tempo Cek Fakta
Keliru: Video Ribuan Warga Israel Eksodus Setelah Negosiasi AS-Iran Gagal Tercapai,Hoax,Tempo Cek Fakta
Menyesatkan: Iran dan Amerika Bekerja Sama Merekayasa Perang demi Minyak,Hoax,Tempo Cek Fakta
Sebagian Benar: Foto Raja Salman sebagai Relawan Membela Palestina,Hoax,Tempo Cek Fakta
Keliru: Tentara AS Ditawan Militer Iran,Hoax,Tempo Cek Fakta
Keliru: Kode Token untuk Listrik Gratis Tiga Bulan,Hoax,Tempo Cek Fakta
Menyesatkan: Presiden Pakistan Robek Dokumen PBB karena Dilarang Mengembangkan Senjata Nuklir,Hoax,Tempo Cek Fakta
Menyesatkan: Ramuan Serai dan Kapur Sirih Bisa Hilangkan Benjolan di Tubuh,Hoax,Tempo Cek Fakta
Keliru: Brunei Darussalam Putuskan Hubungan Diplomatik dengan Israel,Hoax,Tempo Cek Fakta
Menyesatkan: Utang Kereta Cepat Whoosh Lunas dalam Dua Bulan,Hoax,Tempo Cek Fakta
Keliru: Indonesia Peringkat 5 Populasi LGBT di Dunia Menurut Data CIA,Hoax,Tempo Cek Fakta
Keliru: Foto Pilot F-15 yang Berhasil Diselamatkan AS,Hoax,Tempo Cek Fakta
Keliru: Ponsel Tiba-Tiba Panas dan Boros Baterai Tanda Ada Penyadapan,Hoax,Tempo Cek Fakta
Keliru: Video Penyerangan PM Israel Benjamin Netanyahu oleh Anggota Parlemen,Hoax,Tempo Cek Fakta
Keliru: Pengusaha Indonesia Berdonasi Ratusan Triliun Rupiah untuk Iran,Hoax,Tempo Cek Fakta
Keliru: Video Trump Minta Damai Setelah Iran Hancurkan Haifa dan Tel Aviv,Hoax,Tempo Cek Fakta
Keliru: Penangkapan Pilot Jet Tempur AS oleh Militer Iran,Hoax,Tempo Cek Fakta
Keliru: Video Perang AS-Israel dan Iran Terjadi di Darat,Hoax,Tempo Cek Fakta
Keliru: Donald Trump Singgung Sunni dan Syiah di Indonesia terkait Dukungan ke Iran,Hoax,Tempo Cek Fakta
Menyesatkan: Prabowo Deklarasikan Gabung Iran Lawan Israel,Hoax,Tempo Cek Fakta
Keliru: Surat Keputusan Perubahan Pemilu di Kerajaan Banjar,Hoax,Tempo Cek Fakta
Keliru: Video Tentara Amerika Tiba di Perbatasan Pakistan-Iran,Hoax,Tempo Cek Fakta
Keliru: Video Pilot Jet Tempur Amerika F-15 Ditawan oleh Iran,Hoax,Tempo Cek Fakta
Keliru: Presiden Donald Trump Telah Dilengserkan Akhir Maret 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Meteor Jatuh di Lampung Timur,Hoax,Tempo Cek Fakta
Sebagian Benar: Obat Warung sebagai Pertolongan Pertama Tanpa Perlu ke Rumah Sakit,Hoax,Tempo Cek Fakta
Keliru: Video 4 Ribu Tentara AS Tewas di Bandara Ben Gurion,Hoax,Tempo Cek Fakta
Keliru: Suara.com Beritakan Pernyataan Anies Gulingkan Prabowo,Hoax,Tempo Cek Fakta
Keliru: Ekonomi Indonesia Tumbuh 8 Persen di Tengah Perang Berkat MBG,Hoax,Tempo Cek Fakta
Keliru: Video Kapal Membuang Sampah di Laut Indonesia,Hoax,Tempo Cek Fakta
Sebagian Benar: Indonesia Negara Pertama yang Melarang Media Sosial bagi Anak,Hoax,Tempo Cek Fakta
Menyesatkan: PM Jepang akan Bantu Israel-AS Menyerang Iran,Hoax,Tempo Cek Fakta
Sebagian Benar: Amerika Serikat Kirim Ribuan Marinir ke Selat Hormuz,Hoax,Tempo Cek Fakta
Keliru: Foto-foto Upacara Pemakaman Benjamin Netanyahu,Hoax,Tempo Cek Fakta
Keliru: Aturan Baru Tarik Tunai di ATM Bagi Lansia Per 1 April 2026,Hoax,Tempo Cek Fakta
Menyesatkan: Video Kapal Pakistan Diserang Iran di Selat Hormuz,Hoax,Tempo Cek Fakta
Keliru: Al Jazeera Tayangkan Berita Kematian Benjamin Netanyahu,Hoax,Tempo Cek Fakta
Keliru: Video Turki Mengerahkan Ribuan Helikopter ke Iran,Hoax,Tempo Cek Fakta
Menyesatkan: Video Kondisi Pengungsi Israel setelah Serangan Iran,Hoax,Tempo Cek Fakta
Keliru: Video Trump Mengumumkan Netanyahu Tewas,Hoax,Tempo Cek Fakta
Keliru: Menteri Agama Nasaruddin Umar Mengumumkan Dana Hibah Rp 1 Miliar,Hoax,Tempo Cek Fakta
Menyesatkan: Mencium Kucing Berisiko Terinfeksi Bakteri di Otak,Hoax,Tempo Cek Fakta
Keliru: Kedutaan Korea Utara di Teheran Kena Serangan Rudal,Hoax,Tempo Cek Fakta
"Keliru: Tautan Bantuan Sosial 2026 Kemensos Sebesar Rp1,5 Juta",Hoax,Tempo Cek Fakta
Keliru: Tautan Pencairan Saldo Pengguna DANA Premium,Hoax,Tempo Cek Fakta
Keliru: Tentara AS Takut dengan Serangan Balasan Iran,Hoax,Tempo Cek Fakta
Keliru: Kapal Induk AS Diserang Tawon saat Melawan Iran,Hoax,Tempo Cek Fakta
Menyesatkan: Kebakaran Hotel Dekat Masjidil Haram karena Perang Iran-Israel,Hoax,Tempo Cek Fakta
Keliru: Harga BBM Mengalami Penyesuaian Per 9 Maret 2026,Hoax,Tempo Cek Fakta
Keliru: Foto Tentara Israel-Amerika Telah Menduduki Iran,Hoax,Tempo Cek Fakta
Keliru: Kim Jong Un Menangis di Depan Jasad Ali Khamenei,Hoax,Tempo Cek Fakta
Keliru: Video Iran Gunakan Bom Nuklir Meledakkan Israel,Hoax,Tempo Cek Fakta
Menyesatkan: Video Rudal Balistik Iran Meledakkan Bandara Israel,Hoax,Tempo Cek Fakta
Keliru: Cina Kirim Bantuan Peralatan Tempur ke Iran,Hoax,Tempo Cek Fakta
Menyesatkan: Klaim Tak Ada Kapal Pertamina Tertahan di Selat Hormuz,Hoax,Tempo Cek Fakta
Keliru: Foto-foto Pasukan Elite Amerika Serikat Delta Force Ditangkap Iran,Hoax,Tempo Cek Fakta
Keliru: Iran Menyatakan Menyerah terhadap Israel-Amerika Serikat,Hoax,Tempo Cek Fakta
Keliru: Foto Satelit Lukisan Pesawat Tempur Iran untuk Menipu Israel dan Amerika,Hoax,Tempo Cek Fakta
Keliru: Foto Warga Indonesia M. Hasbi Alkhairi Jadi Teknisi Rudal Iran,Hoax,Tempo Cek Fakta
Keliru: Video Rudal Iran Hancurkan Gedung Pencakar Langit Israel,Hoax,Tempo Cek Fakta
Keliru: Video Meledaknya Kapal Induk AS,Hoax,Tempo Cek Fakta
Keliru: Video Pengerahan Rudal Fattah-2 dalam Operasi True Promise 4 Iran,Hoax,Tempo Cek Fakta
Keliru: Pesawat Pembom Amerika B-2 Dijatuhkan Iran,Hoax,Tempo Cek Fakta
